-0.92704,0.017496,-0.21557,-0.72897
-0.87603,0.017821,-0.23254,-0.66131
-0.81909,0.01815,-0.24945,-0.58779
-0.75686,0.018482,-0.2663,-0.50904
-0.69005,0.018816,-0.28309,-0.42578
-0.61939,0.019154,-0.29981,-0.33874
-0.54564,0.019494,-0.31645,-0.24869
-0.4696,0.019838,-0.333,-0.15643
-0.39208,0.020184,-0.34947,-0.062791
-0.31391,0.020534,-0.36585,0.031411
-0.23591,0.020886,-0.38213,0.12533
-0.15892,0.021242,-0.39831,0.21814
-0.083759,0.0216,-0.41438,0.30902
-0.01122,0.021961,-0.43033,0.39715
0.057916,0.022326,-0.44616,0.48175
0.1229,0.022693,-0.46187,0.56208
0.18303,0.023064,-0.47745,0.63742
0.23765,0.023438,-0.4929,0.70711
0.28612,0.023814,-0.5082,0.77051
0.32791,0.024194,-0.52336,0.82708
0.36251,0.024576,-0.53837,0.87631
0.38949,0.024961,-0.55322,0.91775
0.40849,0.02535,-0.56792,0.95106
0.41922,0.025742,-0.58244,0.97592
0.42145,0.026136,-0.5968,0.99211
0.41506,0.026534,-0.61098,0.99951
0.39999,0.026934,-0.62497,0.99803
0.37624,0.027338,-0.63878,0.98769
0.34392,0.027744,-0.65241,0.96858
0.3032,0.028154,-0.66583,0.94088
0.25434,0.028566,-0.67905,0.90483
0.19765,0.028982,-0.69207,0.86074
0.13354,0.0294,-0.70488,0.80902
0.062457,0.029822,-0.71748,0.75011
-0.015057,0.030246,-0.72985,0.68455
-0.098419,0.030674,-0.742,0.61291
-0.18699,0.031104,-0.75392,0.53583
-0.28008,0.031537,-0.76561,0.45399
-0.37696,0.031974,-0.77706,0.36812
-0.47686,0.032413,-0.78827,0.27899
-0.57899,0.032856,-0.79923,0.18738
-0.68253,0.033301,-0.80994,0.094108
-0.78665,0.03375,-0.8204,2.3274e-15
-0.89051,0.034201,-0.8306,-0.094108
-0.99326,0.034656,-0.84054,-0.18738
-1.0941,0.035113,-0.85021,-0.27899
-1.1922,0.035574,-0.8596,-0.36812
-1.2867,0.036038,-0.86873,-0.45399
-1.3769,0.036504,-0.87757,-0.53583
-1.4621,0.036973,-0.88614,-0.61291
-1.5415,0.037446,-0.89442,-0.68455
-1.6146,0.037922,-0.90241,-0.75011
-1.6807,0.0384,-0.91011,-0.80902
-1.7394,0.038882,-0.91751,-0.86074
-1.7901,0.039366,-0.92461,-0.90483
-1.8324,0.039854,-0.93141,-0.94088
-1.8661,0.040344,-0.93791,-0.96858
-1.8909,0.040838,-0.9441,-0.98769
-1.9067,0.041334,-0.94997,-0.99803
-1.9132,0.041834,-0.95554,-0.99951
-1.9106,0.042336,-0.96078,-0.99211
-1.8988,0.042842,-0.96571,-0.97592
-1.878,0.04335,-0.97032,-0.95106
-1.8485,0.043862,-0.9746,-0.91775
-1.8105,0.044376,-0.97856,-0.87631
-1.7644,0.044894,-0.98218,-0.82708
-1.7106,0.045414,-0.98548,-0.77051
-1.6496,0.045938,-0.98844,-0.70711
-1.582,0.046464,-0.99107,-0.63742
-1.5085,0.046993,-0.99337,-0.56208
-1.4296,0.047526,-0.99533,-0.48175
-1.346,0.048062,-0.99694,-0.39715
-1.2586,0.0486,-0.99822,-0.30902
-1.1682,0.049141,-0.99915,-0.21814
-1.0754,0.049686,-0.99974,-0.12533
-0.98117,0.050234,-0.99999,-0.031411
-0.88632,0.050784,-0.99989,0.062791
-0.79168,0.051337,-0.99945,0.15643
-0.69807,0.051894,-0.99866,0.24869
-0.60633,0.052454,-0.99752,0.33874
-0.51724,0.053016,-0.99603,0.42578
-0.43158,0.053582,-0.9942,0.50904
-0.35008,0.05415,-0.99202,0.58779
-0.27345,0.054721,-0.98948,0.66131
-0.20234,0.055296,-0.9866,0.72897
-0.13735,0.055874,-0.98338,0.79016
-0.079017,0.056454,-0.9798,0.84433
-0.02783,0.057038,-0.97587,0.89101
0.015798,0.057624,-0.9716,0.92978
0.051524,0.058214,-0.96698,0.96029
0.079074,0.058806,-0.96202,0.98229
0.098254,0.059402,-0.95671,0.99556
0.10894,0.06,-0.95106,1
0.1111,0.060602,-0.94506,0.99556
0.10477,0.061206,-0.93872,0.98229
0.090062,0.061814,-0.93205,0.96029
0.067171,0.062424,-0.92503,0.92978
0.036367,0.063038,-0.91768,0.89101
-0.0020068,0.063654,-0.90999,0.84433
-0.047539,0.064274,-0.90197,0.79016
-0.099751,0.064896,-0.89362,0.72897
-0.1581,0.065521,-0.88494,0.66131
-0.22199,0.06615,-0.87593,0.58779
-0.29077,0.066781,-0.8666,0.50904
-0.36375,0.067416,-0.85694,0.42578
-0.44018,0.068054,-0.84697,0.33874
-0.5193,0.068694,-0.83669,0.24869
-0.60031,0.069337,-0.82609,0.15643
-0.6824,0.069984,-0.81518,0.062791
-0.76474,0.070634,-0.80396,-0.031411
-0.84649,0.071286,-0.79244,-0.12533
-0.92682,0.071941,-0.78062,-0.21814
-1.0049,0.0726,-0.76851,-0.30902
-1.08,0.073262,-0.7561,-0.39715
-1.1512,0.073926,-0.7434,-0.48175
-1.2179,0.074594,-0.73042,-0.56208
-1.2793,0.075264,-0.71716,-0.63742
-1.3348,0.075938,-0.70363,-0.70711
-1.3837,0.076614,-0.68982,-0.77051
-1.4255,0.077294,-0.67574,-0.82708
-1.4597,0.077976,-0.66141,-0.87631
-1.4859,0.078661,-0.64681,-0.91775
-1.5037,0.07935,-0.63196,-0.95106
-1.5127,0.080042,-0.61686,-0.97592
-1.5129,0.080736,-0.60153,-0.99211
-1.504,0.081434,-0.58595,-0.99951
-1.486,0.082134,-0.57014,-0.99803
-1.459,0.082838,-0.5541,-0.98769
-1.4229,0.083544,-0.53784,-0.96858
-1.378,0.084254,-0.52137,-0.94088
-1.3245,0.084966,-0.50468,-0.90483
-1.2629,0.085682,-0.48779,-0.86074
-1.1933,0.0864,-0.4707,-0.80902
-1.1164,0.087121,-0.45342,-0.75011
-1.0327,0.087846,-0.43596,-0.68455
-0.94264,0.088573,-0.41831,-0.61291
-0.84701,0.089304,-0.40049,-0.53583
-0.74646,0.090037,-0.3825,-0.45399
-0.6417,0.090774,-0.36435,-0.36812
-0.53353,0.091513,-0.34605,-0.27899
-0.42273,0.092256,-0.3276,-0.18738
-0.31012,0.093002,-0.30901,-0.094108
-0.19653,0.09375,-0.29028,-2.6948e-15
-0.082823,0.094502,-0.27143,0.094108
0.030176,0.095256,-0.25246,0.18738
0.14163,0.096014,-0.23338,0.27899
0.25071,0.096774,-0.21419,0.36812
0.35663,0.097537,-0.1949,0.45399
0.45861,0.098304,-0.17552,0.53583
0.55593,0.099073,-0.15605,0.61291
0.64788,0.099846,-0.13651,0.68455
0.73383,0.10062,-0.11691,0.75011
0.81318,0.1014,-0.097235,0.80902
0.88541,0.10218,-0.077512,0.86074
0.95005,0.10297,-0.057742,0.90483
1.0067,0.10375,-0.037933,0.94088
1.055,0.10454,-0.018095,0.96858
1.0948,0.10534,0.0017671,0.98769
1.1258,0.10613,0.021644,0.99803
1.148,0.10693,0.041528,0.99951
1.1613,0.10774,0.061411,0.99211
1.1657,0.10854,0.081285,0.97592
1.1615,0.10935,0.10114,0.95106
1.1489,0.11016,0.12098,0.91775
1.1281,0.11098,0.14078,0.87631
1.0994,0.11179,0.16054,0.82708
1.0634,0.11261,0.18025,0.77051
1.0204,0.11344,0.1999,0.70711
0.97118,0.11426,0.21949,0.63742
0.91619,0.11509,0.23901,0.56208
0.85612,0.11593,0.25844,0.48175
0.7917,0.11676,0.27779,0.39715
0.72366,0.1176,0.29704,0.30902
0.65277,0.11844,0.31619,0.21814
0.57984,0.11929,0.33522,0.12533
0.50567,0.12013,0.35413,0.031411
0.4311,0.12098,0.37291,-0.062791
0.35696,0.12184,0.39155,-0.15643
0.28406,0.12269,0.41005,-0.24869
0.21322,0.12355,0.4284,-0.33874
0.14522,0.12442,0.44659,-0.42578
0.080842,0.12528,0.4646,-0.50904
0.020807,0.12615,0.48244,-0.58779
-0.034193,0.12702,0.5001,-0.66131
-0.083511,0.1279,0.51756,-0.72897
-0.12656,0.12877,0.53483,-0.79016
-0.16279,0.12965,0.55188,-0.84433
-0.19175,0.13054,0.56872,-0.89101
-0.21301,0.13142,0.58534,-0.92978
-0.22625,0.13231,0.60173,-0.96029
-0.2312,0.13321,0.61788,-0.98229
-0.22767,0.1341,0.63379,-0.99556
-0.21555,0.135,0.64945,-1
-0.19482,0.1359,0.66485,-0.99556
-0.1655,0.13681,0.67998,-0.98229
-0.12775,0.13771,0.69483,-0.96029
-0.081739,0.13862,0.70941,-0.92978
-0.027764,0.13954,0.72371,-0.89101
0.03383,0.14045,0.7377,-0.84433
0.10262,0.14137,0.7514,-0.79016
0.17812,0.1423,0.7648,-0.72897
0.25978,0.14322,0.77788,-0.66131
0.347,0.14415,0.79064,-0.58779
0.43911,0.14508,0.80307,-0.50904
0.53541,0.14602,0.81518,-0.42578
0.63516,0.14695,0.82694,-0.33874
0.73757,0.14789,0.83837,-0.24869
0.84185,0.14884,0.84944,-0.15643
0.94716,0.14978,0.86017,-0.062791
1.0527,0.15073,0.87053,0.031411
1.1575,0.15169,0.88053,0.12533
1.2609,0.15264,0.89015,0.21814
1.362,0.1536,0.89941,0.30902
1.46,0.15456,0.90828,0.39715
1.554,0.15553,0.91677,0.48175
1.6434,0.15649,0.92487,0.56208
1.7275,0.15746,0.93257,0.63742
1.8054,0.15844,0.93988,0.70711
1.8767,0.15941,0.94679,0.77051
1.9408,0.16039,0.95329,0.82708
1.9971,0.16138,0.95938,0.87631
2.0452,0.16236,0.96506,0.91775
2.0847,0.16335,0.97032,0.95106
2.1154,0.16434,0.97516,0.97592
2.137,0.16534,0.97958,0.99211
2.1494,0.16633,0.98357,0.99951
2.1525,0.16733,0.98714,0.99803
2.1463,0.16834,0.99027,0.98769
2.1309,0.16934,0.99297,0.96858
2.1065,0.17035,0.99524,0.94088
2.0733,0.17137,0.99707,0.90483
2.0316,0.17238,0.99845,0.86074
1.9818,0.1734,0.9994,0.80902
1.9244,0.17442,0.99991,0.75011
1.86,0.17545,0.99997,0.68455
1.789,0.17647,0.99959,0.61291
1.7121,0.1775,0.99876,0.53583
1.63,0.17854,0.99749,0.45399
1.5435,0.17957,0.99577,0.36812
1.4532,0.18061,0.9936,0.27899
1.36,0.18166,0.99099,0.18738
1.2647,0.1827,0.98793,0.094108
1.1682,0.18375,0.98443,-4.9048e-16
1.0712,0.1848,0.98048,-0.094108
0.97456,0.18586,0.97608,-0.18738
0.87916,0.18691,0.97124,-0.27899
0.78581,0.18797,0.96596,-0.36812
0.69529,0.18904,0.96024,-0.45399
0.60835,0.1901,0.95408,-0.53583
0.52574,0.19117,0.94748,-0.61291
0.44814,0.19225,0.94044,-0.68455
0.37619,0.19332,0.93298,-0.75011
0.31046,0.1944,0.92508,-0.80902
0.25149,0.19548,0.91675,-0.86074
0.19974,0.19657,0.908,-0.90483
0.1556,0.19765,0.89882,-0.94088
0.11939,0.19874,0.88923,-0.96858
0.091372,0.19984,0.87922,-0.98769
0.07171,0.20093,0.8688,-0.99803
0.060502,0.20203,0.85797,-0.99951
0.057765,0.20314,0.84674,-0.99211
0.063437,0.20424,0.83511,-0.97592
0.07738,0.20535,0.82309,-0.95106
0.099378,0.20646,0.81067,-0.91775
0.12914,0.20758,0.79787,-0.87631
0.1663,0.20869,0.78469,-0.82708
0.21043,0.20981,0.77113,-0.77051
0.26104,0.21094,0.75721,-0.70711
0.31756,0.21206,0.74292,-0.63742
0.37938,0.21319,0.72827,-0.56208
0.44585,0.21433,0.71328,-0.48175
0.51625,0.21546,0.69793,-0.39715
0.58984,0.2166,0.68225,-0.30902
0.66584,0.21774,0.66624,-0.21814
0.74345,0.21889,0.6499,-0.12533
0.82187,0.22003,0.63325,-0.031411
0.90025,0.22118,0.61628,0.062791
0.97778,0.22234,0.59901,0.15643
1.0536,0.22349,0.58144,0.24869
1.127,0.22465,0.56358,0.33874
1.197,0.22582,0.54545,0.42578
1.2631,0.22698,0.52704,0.50904
1.3243,0.22815,0.50837,0.58779
1.3801,0.22932,0.48944,0.66131
1.4297,0.2305,0.47026,0.72897
1.4727,0.23167,0.45085,0.79016
1.5084,0.23285,0.4312,0.84433
1.5364,0.23404,0.41134,0.89101
1.5563,0.23522,0.39126,0.92978
1.5677,0.23641,0.37098,0.96029
1.5704,0.23761,0.3505,0.98229
1.5642,0.2388,0.32985,0.99556
1.549,0.24,0.30902,1
1.5248,0.2412,0.28802,0.99556
1.4916,0.24241,0.26687,0.98229
1.4495,0.24361,0.24558,0.96029
1.3987,0.24482,0.22415,0.92978
1.3396,0.24604,0.2026,0.89101
1.2725,0.24725,0.18093,0.84433
1.1978,0.24847,0.15916,0.79016
1.116,0.2497,0.13729,0.72897
1.0276,0.25092,0.11535,0.66131
0.93326,0.25215,0.093326,0.58779
0.83367,0.25338,0.071246,0.50904
0.72951,0.25462,0.049115,0.42578
0.62154,0.25585,0.026944,0.33874
0.51053,0.25709,0.0047438,0.24869
0.3973,0.25834,-0.017474,0.15643
0.28268,0.25958,-0.039699,0.062791
0.1675,0.26083,-0.06192,-0.031411
0.052626,0.26209,-0.084127,-0.12533
-0.061108,0.26334,-0.10631,-0.21814
-0.17287,0.2646,-0.12845,-0.30902
-0.28183,0.26586,-0.15054,-0.39715
-0.38721,0.26713,-0.17258,-0.48175
-0.48823,0.26839,-0.19454,-0.56208
-0.58419,0.26966,-0.21643,-0.63742
-0.67438,0.27094,-0.23822,-0.70711
-0.7582,0.27221,-0.2599,-0.77051
-0.83506,0.27349,-0.28147,-0.82708
-0.90445,0.27478,-0.30292,-0.87631
-0.96592,0.27606,-0.32422,-0.91775
-1.0191,0.27735,-0.34538,-0.95106
-1.0637,0.27864,-0.36638,-0.97592
-1.0994,0.27994,-0.38721,-0.99211
-1.1261,0.28123,-0.40785,-0.99951
-1.1438,0.28253,-0.42831,-0.99803
-1.1524,0.28384,-0.44856,-0.98769
-1.152,0.28514,-0.4686,-0.96858
-1.1428,0.28645,-0.48841,-0.94088
-1.125,0.28777,-0.50799,-0.90483
-1.099,0.28908,-0.52732,-0.86074
-1.065,0.2904,-0.54639,-0.80902
-1.0236,0.29172,-0.5652,-0.75011
-0.97524,0.29305,-0.58374,-0.68455
-0.92052,0.29437,-0.60198,-0.61291
-0.86006,0.2957,-0.61993,-0.53583
-0.79453,0.29704,-0.63758,-0.45399
-0.72465,0.29837,-0.6549,-0.36812
-0.65118,0.29971,-0.6719,-0.27899
-0.57489,0.30106,-0.68857,-0.18738
-0.49659,0.3024,-0.70489,-0.094108
-0.4171,0.30375,-0.72085,-3.4296e-15
-0.33725,0.3051,-0.73646,0.094108
-0.25785,0.30646,-0.75169,0.18738
-0.17973,0.30781,-0.76654,0.27899
-0.1037,0.30917,-0.781,0.36812
-0.030535,0.31054,-0.79506,0.45399
0.039009,0.3119,-0.80872,0.53583
0.10421,0.31327,-0.82197,0.61291
0.1644,0.31465,-0.83479,0.68455
0.21895,0.31602,-0.84718,0.75011
0.26728,0.3174,-0.85914,0.80902
0.30887,0.31878,-0.87065,0.86074
0.34328,0.32017,-0.88171,0.90483
0.37012,0.32155,-0.89232,0.94088
0.38907,0.32294,-0.90246,0.96858
0.3999,0.32434,-0.91213,0.98769
0.40244,0.32573,-0.92132,0.99803
0.39661,0.32713,-0.93003,0.99951
0.38239,0.32854,-0.93826,0.99211
0.35987,0.32994,-0.94599,0.97592
0.32919,0.33135,-0.95322,0.95106
0.29057,0.33276,-0.95994,0.91775
0.24432,0.33418,-0.96616,0.87631
0.1908,0.33559,-0.97187,0.82708
0.13047,0.33701,-0.97706,0.77051
0.063813,0.33844,-0.98173,0.70711
-0.008589,0.33986,-0.98588,0.63742
-0.086119,0.34129,-0.9895,0.56208
-0.1681,0.34273,-0.99258,0.48175
-0.25383,0.34416,-0.99514,0.39715
-0.34254,0.3456,-0.99716,0.30902
-0.43346,0.34704,-0.99864,0.21814
-0.52576,0.34849,-0.99958,0.12533
-0.61864,0.34993,-0.99998,0.031411
-0.71125,0.35138,-0.99984,-0.062791
-0.80276,0.35284,-0.99916,-0.15643
-0.89232,0.35429,-0.99793,-0.24869
-0.97914,0.35575,-0.99615,-0.33874
-1.0624,0.35722,-0.99384,-0.42578
-1.1413,0.35868,-0.99097,-0.50904
-1.2152,0.36015,-0.98757,-0.58779
-1.2833,0.36162,-0.98361,-0.66131
-1.345,0.3631,-0.97912,-0.72897
-1.3997,0.36457,-0.97409,-0.79016
-1.4468,0.36605,-0.96851,-0.84433
-1.4859,0.36754,-0.9624,-0.89101
-1.5165,0.36902,-0.95576,-0.92978
-1.5384,0.37051,-0.94858,-0.96029
-1.5512,0.37201,-0.94087,-0.98229
-1.5547,0.3735,-0.93264,-0.99556
-1.5489,0.375,-0.92388,-1
-1.5337,0.3765,-0.9146,-0.99556
-1.5091,0.37801,-0.90481,-0.98229
-1.4753,0.37951,-0.89451,-0.96029
-1.4325,0.38102,-0.88371,-0.92978
-1.3809,0.38254,-0.8724,-0.89101
-1.3209,0.38405,-0.8606,-0.84433
-1.2529,0.38557,-0.84831,-0.79016
-1.1774,0.3871,-0.83553,-0.72897
-1.095,0.38862,-0.82228,-0.66131
-1.0062,0.39015,-0.80856,-0.58779
-0.91173,0.39168,-0.79437,-0.50904
-0.81229,0.39322,-0.77972,-0.42578
-0.70861,0.39475,-0.76463,-0.33874
-0.60149,0.39629,-0.74909,-0.24869
-0.49172,0.39784,-0.73312,-0.15643
-0.38013,0.39938,-0.71673,-0.062791
-0.26757,0.40093,-0.69991,0.031411
-0.15487,0.40249,-0.68269,0.12533
-0.042883,0.40404,-0.66507,0.21814
0.067561,0.4056,-0.64706,0.30902
0.17565,0.40716,-0.62866,0.39715
0.28058,0.40873,-0.6099,0.48175
0.3816,0.41029,-0.59077,0.56208
0.47799,0.41186,-0.5713,0.63742
0.56906,0.41344,-0.55148,0.70711
0.65419,0.41501,-0.53134,0.77051
0.7328,0.41659,-0.51087,0.82708
0.80438,0.41818,-0.4901,0.87631
0.86848,0.41976,-0.46903,0.91775
0.92473,0.42135,-0.44768,0.95106
0.9728,0.42294,-0.42606,0.97592
1.0125,0.42454,-0.40417,0.99211
1.0436,0.42613,-0.38204,0.99951
1.0661,0.42773,-0.35967,0.99803
1.08,0.42934,-0.33707,0.98769
1.0853,0.43094,-0.31427,0.96858
1.0822,0.43255,-0.29127,0.94088
1.0709,0.43417,-0.26808,0.90483
1.0518,0.43578,-0.24472,0.86074
1.0252,0.4374,-0.22121,0.80902
0.99159,0.43902,-0.19755,0.75011
0.95144,0.44065,-0.17375,0.68455
0.90534,0.44227,-0.14985,0.61291
0.8539,0.4439,-0.12583,0.53583
0.7978,0.44554,-0.10173,0.45399
0.73775,0.44717,-0.077551,0.36812
0.67449,0.44881,-0.053311,0.27899
0.60881,0.45046,-0.029024,0.18738
0.54151,0.4521,-0.0047045,0.094108
0.47338,0.45375,0.019634,2.4431e-16
0.40527,0.4554,0.043976,-0.094108
0.33798,0.45706,0.068308,-0.18738
0.27234,0.45871,0.092615,-0.27899
0.20913,0.46037,0.11688,-0.36812
0.14914,0.46204,0.1411,-0.45399
0.093118,0.4637,0.16524,-0.53583
0.041768,0.46537,0.1893,-0.61291
-0.0042354,0.46705,0.21327,-0.68455
-0.044272,0.46872,0.23712,-0.75011
-0.077775,0.4704,0.26084,-0.80902
-0.10424,0.47208,0.28442,-0.86074
-0.12321,0.47377,0.30785,-0.90483
-0.13432,0.47545,0.33111,-0.94088
-0.13726,0.47714,0.35418,-0.96858
-0.1318,0.47884,0.37705,-0.98769
-0.11778,0.48053,0.39971,-0.99803
-0.095129,0.48223,0.42214,-0.99951
-0.063844,0.48394,0.44433,-0.99211
-0.024005,0.48564,0.46627,-0.97592
0.024229,0.48735,0.48794,-0.95106
0.080625,0.48906,0.50932,-0.91775
0.14487,0.49078,0.5304,-0.87631
0.21659,0.49249,0.55118,-0.82708
0.29533,0.49421,0.57163,-0.77051
0.38058,0.49594,0.59175,-0.70711
0.47176,0.49766,0.61152,-0.63742
0.56823,0.49939,0.63092,-0.56208
0.66932,0.50113,0.64995,-0.48175
0.77431,0.50286,0.66859,-0.39715
0.88242,0.5046,0.68683,-0.30902
0.99286,0.50634,0.70466,-0.21814
1.1048,0.50809,0.72207,-0.12533
1.2175,0.50983,0.73904,-0.031411
1.3299,0.51158,0.75557,0.062791
1.4414,0.51334,0.77164,0.15643
1.551,0.51509,0.78724,0.24869
1.658,0.51685,0.80236,0.33874
1.7614,0.51862,0.81699,0.42578
1.8605,0.52038,0.83112,0.50904
1.9547,0.52215,0.84475,0.58779
2.0431,0.52392,0.85785,0.66131
2.1251,0.5257,0.87043,0.72897
2.2001,0.52747,0.88247,0.79016
2.2676,0.52925,0.89397,0.84433
2.327,0.53104,0.90491,0.89101
2.3779,0.53282,0.91529,0.92978
2.42,0.53461,0.9251,0.96029
2.453,0.53641,0.93434,0.98229
2.4768,0.5382,0.94299,0.99556
2.4911,0.54,0.95106,1
2.4959,0.5418,0.95852,0.99556
2.4913,0.54361,0.96539,0.98229
2.4774,0.54541,0.97165,0.96029
2.4543,0.54722,0.97729,0.92978
2.4224,0.54904,0.98232,0.89101
2.3819,0.55085,0.98673,0.84433
2.3333,0.55267,0.99051,0.79016
2.2771,0.5545,0.99367,0.72897
2.2138,0.55632,0.99619,0.66131
2.144,0.55815,0.99808,0.58779
2.0683,0.55998,0.99932,0.50904
1.9875,0.56182,0.99993,0.42578
1.9023,0.56365,0.9999,0.33874
1.8134,0.56549,0.99923,0.24869
1.7217,0.56734,0.99791,0.15643
1.6279,0.56918,0.99595,0.062791
1.533,0.57103,0.99335,-0.031411
1.4377,0.57289,0.99011,-0.12533
1.3428,0.57474,0.98622,-0.21814
1.2493,0.5766,0.98169,-0.30902
1.1578,0.57846,0.97653,-0.39715
1.0693,0.58033,0.97073,-0.48175
0.9844,0.58219,0.96429,-0.56208
0.90386,0.58406,0.95722,-0.63742
0.82836,0.58594,0.94953,-0.70711
0.75851,0.58781,0.94121,-0.77051
0.69489,0.58969,0.93227,-0.82708
0.63799,0.59158,0.92272,-0.87631
0.58827,0.59346,0.91256,-0.91775
0.54609,0.59535,0.90179,-0.95106
0.51176,0.59724,0.89043,-0.97592
0.4855,0.59914,0.87848,-0.99211
0.46746,0.60103,0.86594,-0.99951
0.45773,0.60293,0.85282,-0.99803
0.45628,0.60484,0.83913,-0.98769
0.46305,0.60674,0.82488,-0.96858
0.47785,0.60865,0.81008,-0.94088
0.50047,0.61057,0.79473,-0.90483
0.53059,0.61248,0.77885,-0.86074
0.56783,0.6144,0.76244,-0.80902
0.61173,0.61632,0.74552,-0.75011
0.66179,0.61825,0.72809,-0.68455
0.71743,0.62017,0.71016,-0.61291
0.77803,0.6221,0.69175,-0.53583
0.84291,0.62404,0.67287,-0.45399
0.91137,0.62597,0.65352,-0.36812
0.98265,0.62791,0.63373,-0.27899
1.056,0.62986,0.6135,-0.18738
1.1305,0.6318,0.59285,-0.094108
1.2055,0.63375,0.57179,-4.1644e-15
1.2801,0.6357,0.55033,0.094108
1.3535,0.63766,0.52849,0.18738
1.4249,0.63961,0.50627,0.27899
1.4934,0.64157,0.48371,0.36812
